id,age,gender,split,final,x,y
"18947","26",M,01:58:35,04:45:49,148.124951634921,-20.319859417634
"18948","41",M,02:01:47,04:45:49,-67.5526997330797,-29.1728760674272
"18949","55",W,02:05:06,04:45:49,27.2936370308322,15.0197670575637
"18950","34",M,02:07:06,04:45:49,78.2039488800862,33.0404808563569
"18951","35",M,02:00:23,04:45:50,115.996250251933,53.6465512213397
"18952","30",W,02:13:28,04:45:50,-103.560000333889,26.8329563132981
"18953","47",M,01:57:59,04:45:50,125.324593386909,-23.3851245462241
"18954","51",W,01:58:11,04:45:50,118.975345779299,-31.4097550498778
"18955","42",M,02:07:26,04:45:50,1.66687395142105,25.0641105580416
"18956","30",M,02:02:18,04:45:50,110.392137749,35.1494900999919
"18957","47",M,02:05:14,04:45:51,-12.5345166705837,13.4048340166557
"18958","32",W,02:00:47,04:45:51,-164.521563249795,68.7456889408403
"18959","27",W,02:07:43,04:45:51,42.9947607388074,50.2010640965015
"18960","29",M,01:54:40,04:45:51,36.9977987087443,2.90611049115677
"18961","43",M,02:00:05,04:45:51,95.2774862412942,23.1948688514028
"18962","33",M,01:54:32,04:45:51,53.821705249858,64.9424541069541
"18963","38",M,01:58:54,04:45:52,56.9119095429746,66.1413092590366
"18964","27",M,02:06:27,04:45:52,-56.4043526728023,-10.2595465469865
"18965","23",W,02:01:00,04:45:52,99.123077349657,32.2576746792053
"18966","31",M,02:06:59,04:45:53,82.787590286415,35.6297764093939
"18967","47",M,01:59:46,04:45:53,81.268382403615,44.0384629189663
"18968","29",W,01:58:46,04:45:53,76.1408903450901,63.9821280564413
"18969","53",M,02:11:55,04:45:53,62.8430106778988,64.1215571118717
"18970","54",M,02:08:11,04:45:54,119.871068698513,34.0709027386432
"18971","32",W,01:49:56,04:45:55,8.89493623934612,61.7952948362332
"18972","37",M,02:00:19,04:45:56,18.7517181023632,43.9838965054116
"18973","42",W,02:00:28,04:45:57,-117.960635288354,72.9486468527211
"18974","52",M,02:11:40,04:45:57,-75.6871770116766,4.54568717304905
"18975","39",W,02:00:08,04:45:57,-75.9805983506655,52.8012736434689
"18976","51",M,02:04:04,04:45:58,-38.7617847149869,-7.0623385968511
"18977","32",W,02:09:57,04:45:58,-116.427517753285,47.9811454818195
"18978","24",W,01:51:25,04:45:59,-107.591508693338,39.2273350420668
"18979","41",W,01:59:07,04:45:59,-103.286402931377,27.9939231391428
"18980","45",W,01:57:13,04:45:59,146.195110281556,-38.5890223706501
"18981","46",M,02:00:55,04:45:59,-15.6004251545542,65.6338541679374
"18982","30",W,02:11:53,04:45:59,-87.1127806029852,13.7133555401472
"18983","49",W,01:51:48,04:45:59,-61.8755681332145,-29.2240537293841
"18984","44",M,01:50:07,04:45:59,-82.8796669884002,40.742366136062
"18985","35",M,02:00:55,04:46:00,47.9671821589985,33.7193798244779
"18986","54",M,01:59:46,04:46:00,130.385666289194,50.0224326110706
"18987","19",M,01:59:45,04:46:01,-63.7180431239345,-42.1984715317138
"18988","63",M,02:02:49,04:46:01,-102.656064893701,36.806874519255
"18989","45",M,02:03:58,04:46:01,73.9422419577245,42.2516795307681
"18990","31",M,01:56:54,04:46:01,77.8372283057179,19.8571261793298
"18991","41",M,02:10:41,04:46:01,112.359667642902,26.4361610061416
"18992","36",M,01:58:30,04:46:01,117.772997164423,58.8638533605192
"18993","39",M,02:12:13,04:46:02,44.2306418646588,18.8316154651382
"18994","29",M,01:59:48,04:46:02,63.7411104579487,58.1446239365505
"18995","48",M,02:01:54,04:46:02,134.169378546555,-23.1989426549896
"18996","35",W,01:56:28,04:46:02,8.40133858782102,9.45668346525237
"18997","57",M,01:54:25,04:46:03,127.490755330417,65.9625887543807
"18998","42",M,01:51:27,04:46:03,105.538111419036,39.2220633557011
"18999","41",M,02:03:09,04:46:03,0.322278178361216,6.75462932157046
"19000","45",M,02:00:49,04:46:04,118.53659145707,31.9508827442255
"19001","44",M,01:57:13,04:46:04,23.416175979777,0.0141161165466599
"19002","60",W,02:07:11,04:46:04,-72.8389805263082,52.3577033649537
"19003","43",M,02:08:56,04:46:04,63.0699293108819,62.4433288304676
"19004","50",M,01:58:08,04:46:05,-70.4796942266452,0.399436703669423
"19005","37",W,02:06:53,04:46:05,-75.7825297450893,-1.50889873121553
"19006","35",W,02:03:40,04:46:06,-93.8502240419737,50.7324906461761
"19007","24",W,01:53:03,04:46:06,-120.294509884674,42.0596056621696
"19008","35",W,02:02:48,04:46:06,-7.31538086389801,33.5161990304996
"19009","42",M,02:07:11,04:46:06,-71.6240303416496,7.72236774746933
"19010","39",W,02:09:30,04:46:07,-58.8046067564756,-3.71507727355521
"19011","40",W,02:06:19,04:46:07,28.2485642678642,64.0471813168978
"19012","23",W,02:08:09,04:46:07,13.344728651514,65.165585444149
"19013","42",M,02:01:42,04:46:07,95.7819984900925,53.1521643080044
"19014","29",M,02:02:57,04:46:07,-2.50340812227489,51.8957146207346
"19015","36",M,01:59:46,04:46:08,-77.4975165139205,53.4558566528685
"19016","49",M,02:01:01,04:46:08,101.888588593738,14.4544463651673
"19017","26",W,02:10:13,04:46:09,116.580422487626,38.8584301912671
"19018","42",M,02:13:07,04:46:09,-73.3909477909787,3.42436141086945
"19019","21",W,02:06:19,04:46:09,-104.859417905576,27.8017778598962
"19020","25",M,01:47:24,04:46:09,53.9150927660605,56.1215208990722
"19021","43",M,01:53:22,04:46:10,-125.099309483062,51.9496843662156
"19022","61",W,02:08:22,04:46:10,99.9183933379192,72.0421415347116
"19023","42",M,01:55:03,04:46:11,-74.8355135276922,-49.2996450357476
"19024","40",M,02:09:29,04:46:11,168.342854001173,62.9299838817977
"19025","54",M,02:05:00,04:46:11,-12.2816532617192,16.0031123261453
"19026","29",M,01:46:23,04:46:12,27.8182866033881,69.522747172858
"19027","44",M,02:05:48,04:46:12,111.544174526518,35.333406901273
"19028","50",M,02:00:17,04:46:12,74.3956186073402,48.6437261723789
"19029","40",M,02:00:13,04:46:12,-106.544602734179,51.206138787387
"19030","28",M,02:05:47,04:46:12,64.5359449128473,42.9816189822345
"19031","53",M,01:57:01,04:46:12,58.2933263692817,35.9942313748637
"19032","43",W,02:06:12,04:46:13,-48.1263864341202,-19.23792749851
"19033","35",W,02:07:37,04:46:13,-79.1862649866124,37.0291746496795
"19034","48",W,02:08:23,04:46:13,12.7122636613555,6.33827336420087
"19035","29",M,02:02:01,04:46:14,42.6266938595665,51.4487550793484
"19036","54",M,02:03:55,04:46:14,-93.3733048822603,46.9132909349816
"19037","23",W,02:03:48,04:46:15,105.823333422542,67.9954907120532
"19038","31",M,01:58:14,04:46:15,-158.101670786993,62.6458573154547
"19039","43",M,02:02:27,04:46:15,49.1837904639825,59.1692542803746
"19040","41",W,01:59:57,04:46:15,27.5786533580353,69.1785837021757
"19041","37",M,02:07:22,04:46:16,-78.3515634640919,38.6516579725668
"19042","52",M,02:01:58,04:46:16,-106.700360371967,51.1526939274868
"19043","33",W,01:59:18,04:46:16,70.7682919674132,34.9924539987361
"19044","39",M,01:53:39,04:46:16,113.742821226845,26.9858523074866
"19045","47",W,01:59:20,04:46:16,-88.8889039927435,47.9728436968625
"19046","41",W,01:58:32,04:46:16,135.973966327197,-3.86403655934054
"19047","27",M,02:07:10,04:46:16,32.5089720746855,50.5498857028877
"19048","58",M,02:03:10,04:46:16,60.9194846736043,32.1441092037874
"19049","39",M,02:11:20,04:46:17,139.111297561443,52.1388277976525
"19050","37",W,02:04:30,04:46:17,-54.6997759338029,-12.5683235249065
"19051","62",W,02:14:22,04:46:17,61.5120713167728,38.2742940696243
"19052","39",M,01:51:44,04:46:17,124.944435965649,-27.3682841394655
"19053","26",M,01:59:44,04:46:18,-62.7315983669371,-16.1109649705945
"19054","29",M,02:12:13,04:46:18,11.6831314155548,13.8347514441233
"19055","44",M,01:55:04,04:46:18,-94.040317828248,31.6444369148777
"19056","23",M,01:59:05,04:46:19,43.010970059088,58.777831232125
"19057","37",M,02:06:02,04:46:19,13.2866568232257,66.3617976925429
"19058","40",M,01:58:26,04:46:19,29.3346677284579,28.7489133271827
"19059","65",M,01:56:08,04:46:19,-112.157656746876,54.0739419998337
"19060","26",W,02:03:11,04:46:20,-0.913316572255525,12.5405242587917
"19061","51",W,02:08:36,04:46:21,-58.0597814326672,4.07507235770871
"19062","43",W,02:04:50,04:46:21,145.473714047657,-16.6942307036339
"19063","21",W,01:54:59,04:46:22,-111.350952984567,47.6445356127937
"19064","30",M,02:10:31,04:46:22,0.462722878016564,7.33091446477076
"19065","43",M,02:02:36,04:46:22,37.1965986275446,62.6494224550006
"19066","45",W,02:06:32,04:46:22,3.27854535488299,47.7874253315021
"19067","30",M,02:06:37,04:46:22,-141.217871110189,68.4007897624104
"19068","31",M,02:00:42,04:46:22,57.8183505396244,47.8492542135356
"19069","39",W,02:02:01,04:46:23,100.152339403868,20.531219891817
"19070","40",M,01:57:37,04:46:23,90.6942678174814,51.8927080208379
"19071","35",M,02:04:46,04:46:23,150.94751673928,-9.87310820036322
"19072","41",M,02:00:03,04:46:24,-117.039451480896,39.3226885543651
"19073","32",M,01:59:35,04:46:24,77.4957038490509,32.8893858510194
"19074","62",M,01:56:18,04:46:24,-45.30559077399,-2.28236321416325
"19075","41",M,01:45:26,04:46:24,21.3807342002303,30.8020925975966
"19076","36",M,02:01:40,04:46:25,100.839861149781,37.1296770726589
"19077","36",M,02:01:45,04:46:25,6.30894525146579,19.1320717354656
"19078","53",M,02:00:37,04:46:25,9.00534798314442,9.88761897060782
"19079","45",M,02:01:38,04:46:25,-58.4628959201305,-27.130141243093
"19080","28",W,02:07:23,04:46:25,8.40430310502512,26.5004602845991
"19081","35",W,02:01:37,04:46:25,24.6844897855392,-13.1276499310518
"19082","43",M,01:57:11,04:46:25,25.9864909506127,57.2234764054616
"19083","42",M,02:03:55,04:46:26,-110.767885338333,36.035187214713
"19084","40",M,02:04:30,04:46:26,14.2870120233439,-2.52352462258571
"19085","40",M,02:07:56,04:46:26,11.5047413617183,53.8382250019776
"19086","35",W,02:01:51,04:46:26,-43.4261055026111,-8.43003141827696
"19087","30",W,02:07:12,04:46:26,81.898681659603,18.4238528220774
"19088","25",W,02:06:58,04:46:27,-59.1675596203993,-13.9474885514369
"19089","32",W,02:06:55,04:46:27,-73.384353085464,64.7457511822648
"19090","49",M,01:54:46,04:46:27,-118.584118812139,47.669593679901
"19091","49",W,01:59:19,04:46:28,-76.721138559967,43.4988041856572
"19092","37",M,01:58:39,04:46:28,120.500100857486,69.4090440136213
"19093","47",W,02:03:22,04:46:28,34.6585020254215,-6.68831722885298
"19094","52",M,01:55:37,04:46:29,-81.1378308044441,51.337984933909
"19095","48",M,02:04:31,04:46:29,69.7359126224066,26.8512982740543
"19096","55",M,02:03:11,04:46:29,-99.3019905102275,39.0521862246963
"19097","45",W,01:57:38,04:46:29,-4.44387568115241,28.7262030934766
"19098","41",W,01:59:35,04:46:29,105.611726974926,54.1080018844352
"19099","47",M,02:05:34,04:46:30,38.3717780242991,28.4378882126981
"19100","52",M,02:04:03,04:46:30,-145.584586959022,67.6435489990069
"19101","40",M,02:08:44,04:46:30,99.2773753681095,63.6429659146427
"19102","45",M,01:59:42,04:46:30,136.734109733993,66.9838393718727
"19103","67",M,02:07:37,04:46:31,113.704250670884,46.6834776529139
"19104","35",M,01:50:46,04:46:31,2.75071800387383,7.23195938248243
"19105","35",W,02:05:00,04:46:32,39.3551755942455,15.4876314870919
"19106","43",M,02:08:21,04:46:33,30.9341345277356,23.1204277010287
"19107","37",M,01:56:53,04:46:34,-91.0194560165967,32.025808534488
"19108","32",M,02:00:31,04:46:34,13.6952708641951,50.1393882349
"19109","37",M,01:57:37,04:46:35,43.3019951314579,51.6950081951766
"19110","51",M,02:10:23,04:46:35,46.1139650759859,18.8208407060874
"19111","32",M,01:54:43,04:46:35,104.935104405672,17.1728745675208
"19112","37",M,02:04:30,04:46:35,43.9931882321091,3.51897478084932
"19113","34",W,02:07:21,04:46:36,134.994289258283,-21.2756289994689
"19114","24",W,02:06:26,04:46:36,28.1575992664781,45.917142141082
"19115","32",M,02:01:26,04:46:36,-149.821760956672,63.2281331514845
"19116","41",M,01:56:54,04:46:37,28.9092233345364,-27.586925383287
"19117","39",M,02:00:14,04:46:37,-99.9171149945801,49.6378275100287
"19118","32",M,02:09:54,04:46:37,-92.0498936438837,41.3900156299335
"19119","41",W,02:09:29,04:46:37,171.714065381791,61.9561466817856
"19120","54",M,02:02:31,04:46:37,-94.6297045191706,51.2353238429533
"19121","30",M,01:55:33,04:46:37,-52.7546848132447,-23.6033950518011
"19122","30",W,02:01:39,04:46:38,22.3499627078767,2.6101140097001
"19123","39",W,02:06:09,04:46:38,68.2119265088329,28.6723715382818
"19124","32",M,02:02:54,04:46:39,119.482132627118,59.0111297621306
"19125","54",M,01:57:02,04:46:39,100.450843955535,39.4255946522385
"19126","62",M,01:52:05,04:46:39,-101.634491890778,24.7187786651051
"19127","66",M,02:07:05,04:46:39,23.0780024020241,56.4308304225932
"19128","30",M,02:07:33,04:46:39,-15.8053195420612,19.8908513060647
"19129","52",M,02:08:36,04:46:40,-52.4779936288374,-32.3971431704731
"19130","39",M,01:51:32,04:46:40,-119.494672581483,57.6497597750913
"19131","46",M,02:07:39,04:46:40,1.27098316749834,43.6274938866021
"19132","28",M,01:50:37,04:46:40,134.42968289385,-6.62523508442821
"19133","30",M,01:58:24,04:46:40,111.652153808581,35.3746680383658
"19134","31",W,01:52:14,04:46:41,112.089032273425,46.2493308561077
"19135","31",M,01:58:00,04:46:41,55.7386677873693,20.5424895188299
"19136","30",M,02:02:58,04:46:41,-96.8311219145291,16.0993233220696
"19137","61",M,02:13:57,04:46:41,-70.8163279549566,-13.5073976297355
"19138","44",M,02:03:27,04:46:42,38.9497630548386,29.3698308422385
"19139","49",M,02:10:46,04:46:42,111.12850348833,71.529467884626
"19140","28",W,01:56:25,04:46:42,-64.1371894464572,-42.6685947608367
"19141","31",M,01:58:58,04:46:42,108.005850906992,68.1500247616004
"19142","43",M,01:59:19,04:46:43,-73.1729907102905,42.1641233549821
"19143","48",M,02:01:32,04:46:44,151.974990962241,-30.2858370698538
"19144","28",M,01:56:00,04:46:44,80.4811969288873,48.6760926655163
"19145","52",M,02:07:33,04:46:44,126.288595242034,-23.4188173796049
"19146","55",M,02:00:54,04:46:44,-81.3045268520224,69.8801473478169
"19147","51",M,02:09:06,04:46:44,-73.4587937260436,44.0916034434824
"19148","28",W,02:03:59,04:46:44,-92.4480805431948,44.7772373146463
"19149","36",M,02:10:32,04:46:44,-78.7026251050045,69.5133675891086
"19150","33",M,01:57:44,04:46:45,-61.8286530887559,5.92407830716968
"19151","47",M,02:00:14,04:46:45,107.638280919947,67.010158382102
"19152","60",M,01:58:28,04:46:45,-111.866531448235,36.247004176531
"19153","37",M,02:02:29,04:46:46,-5.04033921196259,12.9675294566797
"19154","35",W,02:10:45,04:46:46,-63.0440727252757,-20.6665826647666
"19155","28",W,02:04:16,04:46:46,79.7055075628166,37.7056559712468
"19156","47",M,02:06:27,04:46:47,105.725084318834,67.0213230452865
"19157","59",M,01:55:30,04:46:47,40.884801844384,19.9437214808153
"19158","26",M,01:53:37,04:46:47,26.7178894225553,9.84238025077917
"19159","20",M,01:46:30,04:46:47,89.9385435054137,40.0507119086527
"19160","32",W,02:08:04,04:46:47,45.5239914820224,-23.9825329749631
"19161","37",M,02:06:45,04:46:48,-80.8510628434548,36.7989442861172
"19162","46",M,02:11:17,04:46:48,72.1291664801604,66.2406676071992
"19163","38",M,02:16:37,04:46:48,3.16928633484068,9.70005078557134
"19164","64",M,02:02:57,04:46:49,113.062497463536,0.0761754574975129
"19165","55",M,02:11:32,04:46:49,156.587145773504,57.0420542501813
"19166","34",M,02:01:03,04:46:49,27.1782104551864,25.7641794628351
"19167","42",W,02:05:12,04:46:50,1.87787911740327,46.4537094779747
"19168","57",M,01:56:35,04:46:51,-92.6611930302469,42.3496356688118
"19169","58",M,01:59:50,04:46:51,-82.4901741645252,64.013627173535
"19170","42",W,01:55:31,04:46:52,-38.2674397707247,-12.7393396773536
"19171","59",W,01:56:40,04:46:52,91.6628849520886,72.0088958673137
"19172","29",W,02:07:42,04:46:53,106.851220151386,13.2420826000744
"19173","31",M,02:04:13,04:46:53,-71.2053734046964,57.8176535215154
"19174","37",W,01:56:56,04:46:54,49.6597896326012,65.1246967863914
"19175","30",M,01:50:04,04:46:54,-72.0981774251204,-16.7085057008344
"19176","31",W,02:00:40,04:46:54,14.6582398472129,-16.5900619162353
"19177","46",M,02:03:01,04:46:55,-0.547303035043541,33.308860119265
"19178","39",M,02:07:29,04:46:55,6.55333430230968,20.6853550910221
"19179","43",M,01:54:07,04:46:55,169.782089320926,64.8644904334725
"19180","44",M,02:00:35,04:46:55,-71.4720028766615,-1.6309188576596
"19181","34",W,01:57:20,04:46:56,152.591947122358,-28.7986547651797
"19182","37",M,02:05:21,04:46:56,124.774874159942,53.2203507611168
"19183","59",M,02:10:53,04:46:56,-98.6235049283345,20.4746702202271
"19184","48",M,02:04:41,04:46:56,-1.58205423144213,43.1249536277658
"19185","31",M,01:51:04,04:46:56,67.9036153059014,50.5608479609165
"19186","63",M,01:54:48,04:46:56,123.233129323521,-23.6308468239731
"19187","32",M,02:06:08,04:46:56,39.2431558141824,61.3097185484524
"19188","27",M,02:09:51,04:46:57,-65.7452844666141,46.6798534873091
"19189","46",M,01:55:19,04:46:57,75.3402917756435,58.9888593016414
"19190","59",M,02:00:42,04:46:58,152.822724616834,62.1375015977705
"19191","44",M,01:59:57,04:46:58,34.2443430393475,49.5100607231215
"19192","44",W,02:08:06,04:46:58,-100.635109455568,34.1930845588064
"19193","49",M,02:09:24,04:46:59,115.145044445793,29.4258711214482
"19194","47",M,02:03:48,04:46:59,135.134452900428,45.8719050617778
"19195","46",W,02:10:37,04:46:59,103.658863776929,20.3520965609084
"19196","55",M,02:01:35,04:46:59,97.1415457155485,52.859359582696
"19197","38",M,02:06:46,04:46:59,-113.371186256248,48.5331976103957
"19198","38",M,02:00:33,04:46:59,-11.2186303631932,28.5830818585633
"19199","24",M,01:54:16,04:47:00,25.5098873817048,-27.2730521435933
"19200","23",W,01:53:13,04:47:00,75.3737567677628,71.18510692877
"19201","39",M,01:58:01,04:47:00,92.9638350590232,58.4610039783093
"19202","41",M,02:01:51,04:47:00,-72.715680241148,69.3064329308265
"19203","39",M,02:20:57,04:47:00,-111.702993694259,35.6966351879983
"19204","52",M,02:00:17,04:47:00,31.8633250304844,63.4778737597378
"19205","35",W,02:10:10,04:47:01,-0.478783109388928,25.632761457124
"19206","45",M,02:02:49,04:47:01,-51.2081262522892,-0.530946781796217
"19207","44",W,02:08:00,04:47:02,92.0392829123135,61.7535799677599
"19208","49",M,02:06:37,04:47:02,13.4099975258419,22.4558340076707
"19209","42",W,02:07:52,04:47:03,10.469194457513,27.9023270005569
"19210","23",W,01:59:36,04:47:03,-165.338511978365,60.5714305722051
"19211","45",M,02:00:39,04:47:04,134.778320723033,-22.126020226291
"19212","40",W,02:03:11,04:47:04,30.3369900591725,6.74799983620758
"19213","59",W,02:13:04,04:47:04,37.6512049937482,-15.1901342703062
"19214","44",W,02:01:01,04:47:05,102.619887789549,12.6430172400402
"19215","30",W,02:05:11,04:47:05,-74.8503269429208,-12.930665633198
"19216","53",M,01:58:39,04:47:05,-72.5986068677518,64.3943467391274
"19217","43",W,02:02:02,04:47:06,-110.068206289903,60.761013903692
"19218","45",M,01:54:14,04:47:07,-70.0522917186974,-4.05185876541489
"19219","32",M,01:53:48,04:47:07,129.269037804248,-22.8065357171105
"19220","32",W,02:05:41,04:47:07,-85.0840470049153,33.9145638045718
"19221","41",M,02:05:52,04:47:07,-71.3462145062382,-8.33540039190939
"19222","39",M,01:57:27,04:47:07,-157.56694716595,69.1811374228819
"19223","32",W,01:54:30,04:47:08,92.0103468943797,65.6354398112867
"19224","44",M,02:03:25,04:47:08,111.919133394869,58.8981565800718
"19225","31",M,01:58:28,04:47:08,53.0214454881225,50.8478607905051
"19226","29",M,02:03:25,04:47:08,113.677620393072,72.911503954797
"19227","29",M,02:02:51,04:47:08,39.4615914270835,-14.856162329067
"19228","31",W,02:00:14,04:47:09,-102.988304884425,61.1392080394376
"19229","57",M,02:07:56,04:47:09,16.1362332613363,-4.99053814049511
"19230","50",W,01:58:43,04:47:10,15.7245698189969,-4.6449193025778
"19231","39",W,02:04:08,04:47:10,-153.539337081613,62.8001741304337
"19232","36",W,01:55:13,04:47:11,-112.923796180114,48.0955177995242
"19233","32",M,01:55:05,04:47:11,99.7372454902975,64.2017144245503
"19234","29",M,02:05:22,04:47:11,59.8522957402896,45.9742564779103
"19235","41",M,01:58:59,04:47:11,89.4637048557665,23.2932192849412
"19236","33",W,01:58:00,04:47:11,56.9008731322325,62.4500149933654
"19237","38",M,02:10:28,04:47:11,-73.4423149369312,60.594167153979
"19238","44",W,02:05:22,04:47:11,35.1164049996806,6.75296543743416
"19239","38",M,02:03:04,04:47:12,99.6102889640021,1.08684002680979
"19240","22",M,02:17:50,04:47:12,48.8568184493076,-15.9010936831819
"19241","43",M,02:01:34,04:47:13,56.1776439833974,54.5453163157281
"19242","40",M,01:51:00,04:47:13,-83.9803101031353,38.638673836425
"19243","38",W,02:17:09,04:47:13,37.3222568465066,30.0104363728029
"19244","37",W,02:08:37,04:47:13,131.398050102399,58.8140355870824
"19245","40",W,02:10:39,04:47:13,133.215806904064,-21.7070355063757
"19246","31",W,02:01:42,04:47:14,124.307617629973,48.10606990914
"19247","30",W,02:07:43,04:47:14,30.9639929106295,16.5919457693528
"19248","59",M,02:09:54,04:47:14,38.7534781180507,8.16318849007789
"19249","29",W,01:54:55,04:47:14,-102.268091742261,58.1823931567485
"19250","20",M,02:03:24,04:47:14,8.34233152235305,56.3412972119035
"19251","33",W,01:59:32,04:47:14,48.6666908437018,-18.882116595975
"19252","46",M,02:01:46,04:47:14,-130.535343669427,63.1674371732453
"19253","28",M,02:05:45,04:47:14,14.6065455361402,-10.9580109853242
"19254","56",M,02:02:48,04:47:15,133.039903417638,49.1452923936089
"19255","38",M,01:56:58,04:47:15,-123.667758556492,49.5860768741394
"19256","51",M,02:03:02,04:47:15,79.9588448544889,70.2508802961544
"19257","47",W,02:06:07,04:47:16,74.9817183195124,18.6362922822832
"19258","41",W,02:01:54,04:47:16,20.4820774728271,-26.0025496053272
"19259","50",M,02:08:39,04:47:17,67.1941046527964,40.1386863723145
"19260","44",M,02:00:46,04:47:17,-158.043940924299,68.7250012770359
"19261","41",M,01:52:30,04:47:17,54.6007655114658,31.3671943328779
"19262","28",W,01:56:15,04:47:17,-94.7663303603849,61.8728912073409
"19263","34",M,02:02:20,04:47:17,-116.913004365916,51.3708763892465
"19264","41",M,01:58:30,04:47:17,111.055256415985,-7.63036933553653
"19265","55",M,01:58:32,04:47:17,96.5789814488437,68.57930147889
"19266","44",M,02:00:46,04:47:18,-64.0693894296458,59.7713271742983
"19267","36",W,02:11:48,04:47:18,54.4644871161859,56.0704059371355
"19268","27",W,01:59:33,04:47:19,87.2827532038514,65.2665908581944
"19269","32",M,02:02:29,04:47:19,29.8877579417386,56.0962628095566
"19270","18",M,02:03:42,04:47:19,88.8911032541892,53.2194134421613
"19271","43",W,02:06:13,04:47:19,27.6134049468651,16.1326738691349
"19272","37",M,02:14:10,04:47:19,-97.346159663656,45.42308385694
"19273","31",M,02:08:37,04:47:19,25.0562309153042,-18.9346859150964
"19274","32",M,01:55:35,04:47:19,27.8550149929249,25.7228542125684
"19275","56",M,01:57:35,04:47:20,-4.03508751630457,18.9468292189006
"19276","27",M,01:59:44,04:47:21,7.39094407785259,17.2202415629224
"19277","41",M,01:57:17,04:47:21,39.2216950034447,23.9406842728853
"19278","38",M,02:03:59,04:47:21,-87.5706310952581,45.292163783172
"19279","34",M,01:57:28,04:47:22,133.114804421209,-31.9988962087952
"19280","38",W,01:58:02,04:47:22,-76.9313483205028,72.5201404574275
"19281","36",M,02:02:13,04:47:22,149.09410495226,68.8927973330514
"19282","28",M,01:54:00,04:47:23,-159.547768066287,61.4046972519608
"19283","31",M,02:11:22,04:47:23,-66.3107519505096,2.71335922795119
"19284","71",M,02:05:51,04:47:23,26.2244206862261,39.287565444897
"19285","47",W,02:09:26,04:47:23,35.236996450386,19.0943071256855
"19286","41",M,02:03:27,04:47:25,-67.931957101894,5.43330282638647
"19287","33",W,01:55:57,04:47:25,-155.198429733139,63.1053140354483
"19288","52",M,02:02:20,04:47:25,30.1210684776639,57.6252751848419
"19289","53",W,02:10:01,04:47:25,26.80739503415,-26.0425168761946
"19290","38",M,01:58:06,04:47:25,-91.1641602005637,54.8876210076914
"19291","40",M,02:06:11,04:47:26,46.8851924004736,19.4511435304706
"19292","32",M,02:00:27,04:47:26,94.7175561316287,32.0902655118178
"19293","43",W,01:57:14,04:47:26,133.965349195886,46.648315179623
"19294","43",W,01:58:07,04:47:26,28.7949919751277,29.88503727527
"19295","58",M,02:00:13,04:47:27,-74.1018661227875,42.4807948908087
"19296","30",W,02:07:57,04:47:27,-140.84314089081,68.2575616843168
"19297","39",W,02:13:50,04:47:27,-140.821410701132,64.8540671396595
"19298","53",M,01:56:37,04:47:27,25.4250277756593,49.4303422671684
"19299","56",M,01:54:37,04:47:28,53.8358837874127,33.1027439120218
"19300","30",M,02:06:40,04:47:29,54.1731750754435,59.0637781078464
"19301","47",M,01:59:39,04:47:29,55.1385995534897,28.3973928818706
"19302","45",M,02:13:19,04:47:29,63.5110411093901,31.8818548137325
"19303","37",M,01:59:44,04:47:30,42.8634015335697,5.12672498936811
"19304","29",W,02:03:14,04:47:30,-62.8839959426946,-21.497166873192
"19305","50",M,02:05:43,04:47:30,80.6977362159743,70.7650367405848
"19306","37",W,02:07:42,04:47:30,61.7700024559,34.7441235567617
"19307","63",M,02:06:32,04:47:31,-82.3322249877724,41.3108208236754
"19308","30",W,01:55:25,04:47:32,-158.605887314632,59.2225232245359
"19309","33",M,02:06:33,04:47:32,-0.317987649554311,28.970116017969
"19310","33",M,01:51:40,04:47:32,139.477828516928,52.3567648771023
"19311","27",M,01:55:35,04:47:33,122.058362733249,55.4504993588155
"19312","37",M,01:59:58,04:47:33,97.6864613783498,30.7385637729791
"19313","36",M,01:56:57,04:47:33,-72.7077724256186,-6.5724280626869
"19314","53",M,02:06:25,04:47:34,22.1424259461163,-27.3769270131199
"19315","56",M,02:07:35,04:47:34,-82.9218617630546,53.4267565709244
"19316","32",M,02:01:09,04:47:34,-109.855105297094,67.107600889121
"19317","46",M,01:57:57,04:47:34,-81.1209513357237,43.7095273869688
"19318","47",W,01:57:04,04:47:34,84.7630286046053,71.7018430888434
"19319","34",W,02:10:36,04:47:34,10.4699598459611,10.6861211422194
"19320","52",W,02:12:17,04:47:35,24.5302037939319,44.6075676878959
"19321","53",M,02:01:13,04:47:36,-68.8429422025838,-52.9615983624857
"19322","29",W,02:05:21,04:47:36,80.1325069454359,21.7017347367606
"19323","45",W,02:06:16,04:47:36,80.6442476547017,20.6737062777262
"19324","44",W,01:57:13,04:47:36,109.524052421531,57.673424352518
"19325","36",M,02:00:19,04:47:36,0.220182550167635,20.7709846798861
"19326","27",W,02:04:11,04:47:37,6.76274145672545,25.6307634317462
"19327","56",M,01:58:49,04:47:37,-152.558391046679,66.2326287427619
"19328","40",W,02:11:04,04:47:37,129.123196944442,43.5789522888918
"19329","38",M,02:08:15,04:47:37,-65.8173999879023,-44.425486735616
"19330","69",M,02:06:09,04:47:38,47.030819272362,62.606773604995
"19331","36",M,01:51:39,04:47:38,45.5319335542851,39.7187552762341
"19332","25",W,02:07:59,04:47:39,120.069550754954,51.3092561253566
"19333","26",M,01:53:48,04:47:39,154.095583812235,61.1046724479646
